id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,date,avg_tmpr_c,erroneous_orders_data,tiny_orders,small_orders,medium_orders,large_orders,most_popular_order_type
249108103236,69,Dragonfly Cafe,62927,GB,London,51.52,-0.15,2022-08-24,16.8,0,0,2,0,0,Small
8589934635,44,The French Kitchen,21234,FR,Paris,48.87,2.29,2022-08-17,17.45,0,4,3,0,0,Tiny
154618822712,57,The Yellow Submarine,69842,FR,Paris,48.86,2.31,2022-08-13,18.04,0,0,4,0,0,Small
25769803797,22,The Red Pepper,95123,ES,Barcelona,41.39,2.16,2022-08-26,24.54,0,1,5,0,0,Small
128849018934,55,The Steak House,14894,FR,Paris,48.87,2.3,2022-09-28,17.35,0,4,3,0,0,Tiny
180388626484,53,The Red Rooster,78270,FR,Paris,48.88,2.33,2022-09-28,17.82,0,2,3,0,0,Small
137438953525,54,The Spice House,17484,GB,London,51.51,-0.13,2022-09-02,14.37,0,2,10,0,0,Small
42949673011,52,The Red Door,99501,FR,Paris,48.87,2.34,2022-09-28,17.92,0,1,4,0,0,Small
8589934633,42,The Daily Scoop,21234,FR,Paris,48.85,2.34,2022-09-28,18.68,0,2,8,0,0,Small
34359738396,29,The Olive Branch,87979,IT,Milan,45.47,9.16,2022-08-13,22.79,0,2,3,0,0,Small
249108103234,67,Crimson and Clover,62927,GB,London,51.51,-0.15,2022-09-18,10.6,0,1,4,0,0,Small
240518168651,76,Happy Hour Cafe,73942,NL,Amsterdam,52.38,4.89,2022-08-03,17.92,0,3,3,0,0,Tiny
8589934638,47,The Juicy Burger,21234,FR,Paris,48.87,2.33,2022-09-28,18.67,0,1,6,0,0,Small
180388626500,69,Dragonfly Cafe,78270,NL,Amsterdam,52.36,4.88,2022-08-07,16.49,0,3,8,0,0,Small
17179869256,73,Fresh Harvest,66775,GB,London,51.51,-0.13,2022-09-22,14.08,0,1,4,0,0,Small
266287972407,56,The Waffle House,70700,FR,Paris,48.87,2.3,2022-09-28,17.43,0,6,8,0,0,Small
266287972407,56,The Waffle House,70700,FR,Paris,48.87,2.3,2022-09-28,17.88,0,3,4,0,0,Small
180388626478,47,The Juicy Burger,78270,FR,Paris,48.86,2.32,2022-09-28,18.42,0,3,3,0,0,Tiny
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-09-03,17.15,0,1,2,0,0,Small
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-09-28,18.3,0,2,5,0,0,Small
154618822730,75,Greenhouse Cafe,69842,GB,London,51.51,-0.08,2022-09-22,14.19,0,3,1,0,0,Tiny
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-08-17,17.5,0,1,4,0,0,Small
137438953524,53,The Red Rooster,17484,GB,London,51.51,-0.13,2022-09-22,14.6,0,1,4,0,0,Small
223338299443,52,The Red Door,71667,GB,London,51.51,-0.13,2022-09-18,10.57,0,4,3,0,0,Tiny
146028888106,43,The Food House,6723,IT,Milan,45.47,9.19,2022-08-30,23.95,0,6,8,0,0,Small
42949672997,38,Cafe Viva,99501,IT,Milan,45.47,9.19,2022-09-19,14.02,0,4,10,0,0,Small
197568495656,41,The Daily Bread,30694,IT,Milan,45.49,9.2,2022-08-13,22.74,0,4,1,0,0,Tiny
146028888089,26,The Silver Spoon,6723,ES,Barcelona,41.39,2.17,2022-08-26,24.17,0,10,8,0,0,Tiny
128849018938,59,Azalea Cafe,14894,FR,Paris,48.87,2.3,2022-09-28,18.17,0,1,5,0,0,Small
266287972390,39,Cinnamon Grill,70700,IT,Milan,45.47,9.19,2022-08-30,23.49,0,3,3,0,0,Tiny
266287972423,72,Flamingo Cafe,70700,GB,London,51.5,-0.15,2022-08-05,14.55,0,1,2,0,0,Small
214748364875,76,Happy Hour Cafe,23242,GB,London,51.52,-0.08,2022-09-02,14.38,0,2,2,0,0,Tiny
231928234036,53,The Red Rooster,58574,GB,London,51.51,-0.15,2022-09-18,10.6,0,0,5,0,0,Small
103079215168,65,Chef's Corner,1670,GB,London,51.51,-0.15,2022-08-24,17.19,0,5,4,0,0,Tiny
214748364851,52,The Red Door,23242,FR,Paris,48.85,2.34,2022-08-13,17.12,0,3,2,0,0,Tiny
163208757289,42,The Daily Scoop,48721,IT,Milan,45.47,9.19,2022-08-30,24.11,0,0,4,0,0,Small
94489280572,61,Blue Water Bistro,49283,NL,Amsterdam,52.36,4.88,2022-08-30,13.92,0,1,6,0,0,Small
17179869237,54,The Spice House,66775,FR,Paris,48.85,2.34,2022-09-28,18.4,0,0,6,0,0,Small
42949673023,64,Chateau de Cuisine,99501,GB,London,51.51,-0.13,2022-09-22,14.27,0,1,6,0,0,Small
128849018952,73,Fresh Harvest,14894,GB,London,51.51,-0.18,2022-08-06,15.74,0,3,4,0,0,Small
154618822734,79,The Huckleberry Cafe,69842,NL,Amsterdam,52.36,4.91,2022-08-10,17.04,0,1,4,0,0,Small
17179869237,54,The Spice House,66775,FR,Paris,48.85,2.34,2022-08-13,17.92,0,1,3,0,0,Small
214748364851,52,The Red Door,23242,FR,Paris,48.85,2.34,2022-08-14,18.95,0,3,4,0,0,Small
266287972401,50,The Pancake House,70700,FR,Paris,48.85,2.34,2022-08-14,19.41,0,0,10,0,0,Small
266287972401,50,The Pancake House,70700,FR,Paris,48.85,2.34,2022-08-14,19.63,0,0,5,0,0,Small
17179869258,75,Greenhouse Cafe,66775,GB,London,51.51,-0.08,2022-09-22,14.32,0,1,4,0,0,Small
257698037826,67,Crimson and Clover,29989,GB,London,51.51,-0.14,2022-09-02,13.55,0,2,6,0,0,Small
51539607601,50,The Pancake House,1672,FR,Paris,48.87,2.3,2022-08-17,17.88,0,7,6,0,0,Tiny
214748364870,71,Fire and Spice,23242,GB,London,51.51,-0.19,2022-08-06,15.72,0,2,6,0,0,Small
34359738420,53,The Red Rooster,87979,FR,Paris,48.87,2.34,2022-08-17,18.22,0,3,2,0,0,Tiny
51539607599,48,The Local Cafe,1672,FR,Paris,48.87,2.32,2022-09-03,17.33,0,1,4,0,0,Small
61,62,Cafe Luminoso,18235,GB,London,51.51,-0.15,2022-08-24,17.04,0,1,4,0,0,Small
8589934662,71,Fire and Spice,21234,NL,Amsterdam,52.36,4.88,2022-08-30,14.1,0,0,5,0,0,Small
231928234040,57,The Yellow Submarine,58574,NL,Amsterdam,52.36,4.91,2022-08-07,16.6,0,0,3,0,0,Small
103079215160,57,The Yellow Submarine,1670,FR,Paris,48.87,2.34,2022-08-17,17.98,0,4,4,0,0,Tiny
8589934662,71,Fire and Spice,21234,NL,Amsterdam,52.36,4.88,2022-08-07,16.19,0,3,3,0,0,Tiny
120259084331,44,The French Kitchen,40542,FR,Paris,48.87,2.3,2022-08-17,17.45,0,1,2,0,0,Small
29,30,The Wine Cellar,18235,US,Canyonville,42.94,-123.29,2022-08-09,23.05,0,5,2,0,0,Tiny
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-08-17,17.7,0,1,4,0,0,Small
240518168643,68,Delish Cafe,73942,GB,London,51.51,-0.18,2022-08-06,15.7,0,1,3,0,0,Small
68719476797,62,Cafe Luminoso,44516,GB,London,51.53,-0.08,2022-09-18,10.19,0,2,4,0,0,Small
214748364806,7,Cafe Roma,23242,US,Cypress,33.83,-118.02,2022-08-04,22.73,0,1,3,0,0,Small
42949672997,38,Cafe Viva,99501,IT,Milan,45.47,9.19,2022-08-05,24.0,0,2,5,0,0,Small
163208757323,76,Happy Hour Cafe,48721,NL,Amsterdam,52.37,4.89,2022-08-03,17.98,0,1,1,0,0,Tiny
249108103207,40,Crimson Cafe,62927,US,Utica,42.63,-83.01,2022-09-26,20.33,0,4,5,0,0,Small
188978561064,41,The Daily Bread,5034,IT,Milan,45.48,9.2,2022-08-13,22.0,0,1,7,0,0,Small
120259084315,28,The Spicy Pickle,40542,IT,Milan,45.47,9.19,2022-09-19,14.76,0,2,6,0,0,Small
8589934615,24,The Fisherman's Catch,21234,ES,Barcelona,41.38,2.17,2022-08-26,24.8,0,6,6,0,0,Tiny
231928234031,48,The Local Cafe,58574,FR,Paris,48.87,2.32,2022-09-03,16.53,0,2,5,0,0,Small
103079215149,46,The Italian Table,1670,IT,Milan,45.46,9.19,2022-09-19,14.29,0,3,7,0,0,Small
188978561095,72,Flamingo Cafe,5034,GB,London,51.51,-0.14,2022-09-02,13.92,0,4,3,0,0,Tiny
240518168636,61,Blue Water Bistro,73942,FR,Paris,48.87,2.33,2022-08-17,17.95,0,6,4,0,0,Tiny
120259084342,55,The Steak House,40542,GB,London,51.5,-0.22,2022-08-24,16.75,0,4,1,0,0,Tiny
188978561095,72,Flamingo Cafe,5034,GB,London,51.51,-0.14,2022-08-24,17.33,0,2,7,0,0,Small
249108103235,68,Delish Cafe,62927,GB,London,51.51,-0.08,2022-08-06,15.85,0,2,8,0,0,Small
188978561096,73,Fresh Harvest,5034,GB,London,51.51,-0.14,2022-08-24,16.67,0,2,3,0,0,Small
51539607583,32,The Orange Peeler,1672,IT,Milan,45.48,9.2,2022-08-30,23.34,0,1,5,0,0,Small
137438953518,47,The Juicy Burger,17484,FR,Paris,48.88,2.34,2022-09-03,17.12,0,0,3,0,0,Small
8589934633,42,The Daily Scoop,21234,FR,Paris,48.85,2.34,2022-09-28,18.54,0,1,4,0,0,Small
51539607599,48,The Local Cafe,1672,FR,Paris,48.87,2.32,2022-08-17,17.81,0,1,3,0,0,Small
8589934638,47,The Juicy Burger,21234,FR,Paris,48.87,2.33,2022-08-14,19.72,0,3,6,0,0,Small
85899345959,40,Crimson Cafe,80392,IT,Milan,45.49,9.15,2022-09-11,18.14,0,2,4,0,0,Small
120259084326,39,Cinnamon Grill,40542,FR,Paris,48.85,2.35,2022-08-13,17.51,0,2,4,0,0,Small
8589934638,47,The Juicy Burger,21234,FR,Paris,48.87,2.33,2022-09-28,17.51,0,1,6,0,0,Small
137438953498,27,The Corner Cafe,17484,IT,Milan,45.47,9.15,2022-08-16,25.54,0,0,6,0,0,Small
17179869256,73,Fresh Harvest,66775,GB,London,51.51,-0.13,2022-09-02,14.37,0,2,24,0,0,Small
94489280570,59,Azalea Cafe,49283,GB,London,51.52,-0.12,2022-08-24,17.29,0,2,3,0,0,Small
68719476741,6,The Daily Grind,44516,US,Shreveport,32.47,-93.83,2022-09-25,25.44,0,1,4,0,0,Small
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-08-17,17.52,0,1,4,0,0,Small
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-08-17,18.27,0,1,4,0,0,Small
266287972391,40,Crimson Cafe,70700,IT,Milan,45.47,9.19,2022-09-11,18.5,0,1,2,0,0,Small
257698037813,54,The Spice House,29989,FR,Paris,48.87,2.33,2022-09-28,17.8,0,2,3,0,0,Small
163208757323,76,Happy Hour Cafe,48721,NL,Amsterdam,52.37,4.89,2022-08-07,16.41,0,1,2,0,0,Small
77309411381,54,The Spice House,63415,FR,Paris,48.88,2.33,2022-08-17,17.75,0,1,10,0,0,Small
197568495656,41,The Daily Bread,30694,IT,Milan,45.49,9.2,2022-08-30,23.88,0,0,2,0,0,Small
137438953495,24,The Fisherman's Catch,17484,US,Colchester,44.51,-73.18,2022-08-10,21.48,0,2,2,0,0,Tiny
68719476790,55,The Steak House,44516,GB,London,51.51,-0.1,2022-08-24,16.62,0,0,4,0,0,Small
146028888124,61,Blue Water Bistro,6723,FR,Paris,48.85,2.35,2022-08-17,18.31,0,2,2,0,0,Tiny
51539607595,44,The French Kitchen,1672,FR,Paris,48.86,2.34,2022-09-28,18.42,1,1,4,0,0,Small
214748364851,52,The Red Door,23242,FR,Paris,48.85,2.34,2022-08-13,17.39,0,3,2,0,0,Tiny
171798691896,57,The Yellow Submarine,28451,GB,London,51.51,-0.13,2022-09-18,10.29,0,2,3,0,0,Small
249108103230,63,Cafe Paris,62927,GB,London,51.49,-0.18,2022-08-17,15.57,0,3,4,0,0,Small
180388626483,52,The Red Door,78270,FR,Paris,48.87,2.34,2022-09-28,18.26,0,3,7,0,0,Small
266287972389,38,Cafe Viva,70700,IT,Milan,45.47,9.19,2022-08-16,25.14,0,4,3,0,0,Tiny
25769803846,71,Fire and Spice,95123,NL,Amsterdam,52.37,4.89,2022-08-30,14.68,0,1,3,0,0,Small
214748364833,34,The Tasty Treat,23242,IT,Milan,45.46,9.18,2022-08-16,25.97,0,2,2,0,0,Tiny
34359738413,46,The Italian Table,87979,FR,Paris,48.85,2.35,2022-09-28,18.56,0,8,2,0,0,Tiny
249108103197,30,The Wine Cellar,62927,ES,Barcelona,41.39,2.17,2022-08-26,24.76,0,1,4,0,0,Small
249108103197,30,The Wine Cellar,62927,ES,Barcelona,41.39,2.17,2022-08-26,24.5,0,1,4,0,0,Small
94489280561,50,The Pancake House,49283,FR,Paris,48.88,2.3,2022-08-17,18.36,0,0,4,0,0,Small
137438953527,56,The Waffle House,17484,GB,London,51.52,-0.16,2022-08-24,17.02,0,2,4,0,0,Small
17179869250,67,Crimson and Clover,66775,GB,London,51.5,-0.19,2022-08-17,15.93,0,2,5,0,0,Small
214748364860,61,Blue Water Bistro,23242,FR,Paris,48.88,2.34,2022-08-17,17.71,0,1,8,0,0,Small
137438953527,56,The Waffle House,17484,GB,London,51.52,-0.16,2022-09-18,10.29,0,2,3,0,0,Small
206158430280,73,Fresh Harvest,76199,GB,London,51.5,-0.18,2022-08-05,14.66,0,0,3,0,0,Small
188978561064,41,The Daily Bread,5034,IT,Milan,45.48,9.2,2022-09-19,13.95,0,2,1,0,0,Tiny
34359738379,12,The Wooden Spoon,87979,US,Crystal Bay,39.23,-120.01,2022-09-11,15.04,0,2,4,0,0,Small
188978561098,75,Greenhouse Cafe,5034,GB,London,51.52,-0.12,2022-09-02,14.25,0,3,4,0,0,Small
188978561096,73,Fresh Harvest,5034,GB,London,51.51,-0.14,2022-09-22,13.84,0,2,4,0,0,Small
17179869258,75,Greenhouse Cafe,66775,GB,London,51.51,-0.08,2022-09-18,10.48,0,3,4,0,0,Small
257698037826,67,Crimson and Clover,29989,GB,London,51.51,-0.14,2022-09-22,14.04,0,2,4,0,0,Small
240518168643,68,Delish Cafe,73942,GB,London,51.51,-0.18,2022-08-24,17.24,0,1,5,0,0,Small
223338299430,39,Cinnamon Grill,71667,FR,Paris,48.87,2.33,2022-09-03,16.86,0,2,6,0,0,Small
60129542193,50,The Pancake House,85945,FR,Paris,48.87,2.29,2022-09-03,17.38,0,1,6,0,0,Small
180388626484,53,The Red Rooster,78270,FR,Paris,48.88,2.33,2022-09-03,16.69,0,3,4,0,0,Small
197568495653,38,Cafe Viva,30694,IT,Milan,45.48,9.2,2022-09-11,18.11,0,2,2,0,0,Tiny
42949673011,52,The Red Door,99501,FR,Paris,48.87,2.34,2022-09-28,18.41,0,1,4,0,0,Small
146028888105,42,The Daily Scoop,6723,IT,Milan,45.46,9.18,2022-08-13,22.23,0,2,2,0,0,Tiny
103079215160,57,The Yellow Submarine,1670,FR,Paris,48.87,2.34,2022-09-03,16.74,0,0,2,0,0,Small
257698037823,64,Chateau de Cuisine,29989,GB,London,51.49,-0.14,2022-08-05,14.41,0,1,3,0,0,Small
146028888141,78,The Hot Spot,6723,GB,London,51.5,-0.15,2022-08-17,16.42,0,5,1,0,0,Tiny
214748364834,35,Basilica Bistro,23242,IT,Milan,45.46,9.18,2022-08-30,23.79,0,1,7,0,0,Small
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-09-28,17.67,0,2,5,0,0,Small
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-08-17,18.04,0,1,4,0,0,Small
17179869184,1,Savoria,66775,US,Arvada,-8.7,115.16,2022-08-03,24.89,0,1,7,0,0,Small
103079215109,6,The Daily Grind,1670,US,Gatesville,31.43,-97.71,2022-08-17,29.49,0,1,4,0,0,Small
171798691862,23,The Hungry Pig,28451,US,Fennville,42.62,-86.21,2022-08-08,22.81,0,1,6,0,0,Small
103079215108,5,The Hungry Hippo,1670,US,Gulfport,30.43,-89.09,2022-09-01,25.53,0,1,5,0,0,Small
42949672997,38,Cafe Viva,99501,IT,Milan,45.47,9.19,2022-08-30,23.95,0,2,8,0,0,Small
42949672997,38,Cafe Viva,99501,IT,Milan,45.47,9.19,2022-09-11,18.15,0,1,1,0,0,Tiny
214748364874,75,Greenhouse Cafe,23242,GB,London,51.52,-0.12,2022-08-24,17.22,0,3,6,0,0,Small
146028888089,26,The Silver Spoon,6723,ES,Barcelona,41.39,2.17,2022-08-26,24.56,0,5,4,0,0,Tiny
85899345976,57,The Yellow Submarine,80392,GB,London,51.5,-0.19,2022-09-19,13.3,0,2,3,0,0,Small
231928234029,46,The Italian Table,58574,FR,Paris,48.87,2.3,2022-08-17,17.84,0,2,3,0,0,Small
146028888132,69,Dragonfly Cafe,6723,FR,Paris,48.87,2.35,2022-09-28,17.96,0,5,1,0,0,Tiny
188978561065,42,The Daily Scoop,5034,IT,Milan,45.48,9.21,2022-08-05,23.54,0,0,8,0,0,Small
188978561065,42,The Daily Scoop,5034,IT,Milan,45.48,9.21,2022-08-05,24.33,0,0,8,0,0,Small
85899345958,39,Cinnamon Grill,80392,IT,Milan,45.49,9.21,2022-08-16,25.4,0,3,3,0,0,Tiny
163208757289,42,The Daily Scoop,48721,IT,Milan,45.47,9.19,2022-08-30,23.73,0,0,4,0,0,Small
42949673023,64,Chateau de Cuisine,99501,GB,London,51.51,-0.13,2022-09-22,14.2,0,1,6,0,0,Small
34359738413,46,The Italian Table,87979,FR,Paris,48.85,2.35,2022-08-17,18.2,0,2,6,0,0,Small
34359738413,46,The Italian Table,87979,FR,Paris,48.85,2.35,2022-08-17,18.31,0,2,6,0,0,Small
171798691899,60,Big City Grill,28451,GB,London,51.52,-0.15,2022-08-06,16.08,0,1,2,0,0,Small
171798691864,25,The Cozy Cafe,28451,US,Rapid City,44.02,-103.3,2022-08-02,15.62,0,2,3,0,0,Small
103079215168,65,Chef's Corner,1670,GB,London,51.51,-0.15,2022-09-22,14.48,0,2,4,0,0,Small
146028888132,69,Dragonfly Cafe,6723,FR,Paris,48.87,2.35,2022-08-17,17.69,0,1,1,0,0,Tiny
214748364833,34,The Tasty Treat,23242,IT,Milan,45.46,9.18,2022-08-30,23.22,0,1,6,0,0,Small
17179869240,57,The Yellow Submarine,66775,FR,Paris,48.86,2.31,2022-08-17,17.97,0,5,4,0,0,Tiny
60129542212,69,Dragonfly Cafe,85945,NL,Amsterdam,52.35,4.88,2022-08-07,16.09,0,2,6,0,0,Small
8589934655,64,Chateau de Cuisine,21234,GB,London,51.52,-0.08,2022-09-18,10.2,0,3,8,0,0,Small
17179869258,75,Greenhouse Cafe,66775,GB,London,51.51,-0.08,2022-09-22,13.75,0,1,4,0,0,Small
17179869258,75,Greenhouse Cafe,66775,GB,London,51.51,-0.08,2022-09-22,14.53,0,1,4,0,0,Small
240518168643,68,Delish Cafe,73942,GB,London,51.51,-0.18,2022-09-18,10.31,0,1,2,0,0,Small
240518168638,63,Cafe Paris,73942,FR,Paris,48.87,2.31,2022-09-28,18.05,0,1,5,0,0,Small
34359738370,3,Spice Bazaar,87979,US,New Orleans,30.05,-89.96,2022-08-12,28.83,0,4,6,0,0,Small
171798691904,65,Chef's Corner,28451,GB,London,51.54,-0.15,2022-09-02,13.5,0,3,4,0,0,Small
17179869238,55,The Steak House,66775,FR,Paris,48.85,2.34,2022-08-14,18.94,0,1,3,0,0,Small
60129542211,68,Delish Cafe,85945,NL,Amsterdam,52.35,4.83,2022-08-30,14.75,0,2,1,0,0,Tiny
188978561089,66,City Bites,5034,FR,Paris,48.88,2.29,2022-08-17,17.49,0,1,2,0,0,Small
257698037825,66,City Bites,29989,GB,London,51.51,-0.14,2022-09-18,10.39,0,1,3,0,0,Small
77309411361,34,The Tasty Treat,63415,IT,Milan,45.47,9.14,2022-08-30,23.72,0,4,3,0,0,Tiny
197568495642,27,The Corner Cafe,30694,ES,Barcelona,41.38,2.17,2022-08-26,24.26,0,6,9,0,0,Small
197568495677,62,Cafe Luminoso,30694,FR,Paris,48.87,2.34,2022-09-28,18.11,0,4,4,0,0,Tiny
266287972407,56,The Waffle House,70700,FR,Paris,48.87,2.3,2022-09-28,18.07,0,3,4,0,0,Small
68719476797,62,Cafe Luminoso,44516,GB,London,51.53,-0.08,2022-09-02,13.59,0,1,6,0,0,Small
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-09-28,18.02,0,2,5,0,0,Small
223338299422,31,Bistro 42,71667,IT,Milan,45.47,9.19,2022-08-16,25.14,0,2,4,0,0,Small
223338299422,31,Bistro 42,71667,IT,Milan,45.47,9.19,2022-08-30,23.62,0,1,1,0,0,Tiny
146028888106,43,The Food House,6723,IT,Milan,45.47,9.19,2022-09-19,14.02,0,4,8,0,0,Small
42949672997,38,Cafe Viva,99501,IT,Milan,45.47,9.19,2022-08-05,24.14,0,2,5,0,0,Small
8589934661,70,Earth and Vine,21234,NL,Amsterdam,52.35,4.87,2022-08-03,18.27,0,2,2,0,0,Tiny
120259084316,29,The Olive Branch,40542,IT,Milan,45.47,9.16,2022-09-11,17.66,0,2,4,0,0,Small
214748364874,75,Greenhouse Cafe,23242,GB,London,51.52,-0.12,2022-08-24,16.6,0,3,6,0,0,Small
146028888089,26,The Silver Spoon,6723,ES,Barcelona,41.39,2.17,2022-08-26,24.28,0,5,4,0,0,Tiny
240518168633,58,A Tasty Bite,73942,FR,Paris,48.85,2.38,2022-08-14,19.53,0,2,5,0,0,Small
146028888124,61,Blue Water Bistro,6723,FR,Paris,48.85,2.35,2022-08-17,17.42,0,2,2,0,0,Tiny
128849018938,59,Azalea Cafe,14894,FR,Paris,48.87,2.3,2022-08-17,17.7,0,3,0,0,0,Tiny
266287972390,39,Cinnamon Grill,70700,IT,Milan,45.47,9.19,2022-08-30,23.36,0,3,3,0,0,Tiny
77309411384,57,The Yellow Submarine,63415,GB,London,51.49,-0.14,2022-08-05,15.1,0,1,5,0,0,Small
231928234028,45,The Green Bean,58574,FR,Paris,48.86,2.35,2022-08-17,17.6,0,1,4,0,0,Small
257698037819,60,Big City Grill,29989,FR,Paris,48.88,2.29,2022-08-17,18.09,0,2,4,0,0,Small
214748364852,53,The Red Rooster,23242,FR,Paris,48.86,2.31,2022-09-28,18.19,0,2,1,0,0,Tiny
103079215149,46,The Italian Table,1670,IT,Milan,45.46,9.19,2022-08-30,23.56,0,1,5,0,0,Small
154618822728,73,Fresh Harvest,69842,GB,London,51.51,-0.12,2022-09-02,13.87,0,4,8,0,0,Small
25769803846,71,Fire and Spice,95123,NL,Amsterdam,52.37,4.89,2022-08-30,13.98,0,1,3,0,0,Small
188978561065,42,The Daily Scoop,5034,IT,Milan,45.48,9.21,2022-08-13,21.95,0,0,2,0,0,Small
240518168636,61,Blue Water Bistro,73942,FR,Paris,48.87,2.33,2022-09-28,17.86,0,2,2,0,0,Tiny
214748364856,57,The Yellow Submarine,23242,FR,Paris,48.87,2.35,2022-08-17,17.69,0,1,4,0,0,Small
60129542179,36,Blue Ocean Grill,85945,IT,Milan,45.48,9.2,2022-09-11,17.96,0,2,4,0,0,Small
146028888132,69,Dragonfly Cafe,6723,FR,Paris,48.87,2.35,2022-08-17,17.41,0,1,1,0,0,Tiny
180388626486,55,The Steak House,78270,GB,London,51.48,-0.01,2022-09-19,13.9,0,1,4,0,0,Small
77309411394,67,Crimson and Clover,63415,GB,London,51.52,-0.13,2022-09-22,14.02,0,0,2,0,0,Small
240518168636,61,Blue Water Bistro,73942,FR,Paris,48.87,2.33,2022-08-17,17.65,0,3,2,0,0,Tiny
8589934635,44,The French Kitchen,21234,FR,Paris,48.87,2.29,2022-08-17,17.79,0,4,3,0,0,Tiny
128849018909,30,The Wine Cellar,14894,US,West Yarmouth,41.66,-70.26,2022-08-13,20.43,0,2,5,0,0,Small
85899345923,4,The Blue Plate,80392,US,Bisbee,31.44,-109.91,2022-08-17,23.44,0,4,5,0,0,Small
128849018934,55,The Steak House,14894,FR,Paris,48.87,2.3,2022-09-03,16.7,0,3,3,0,0,Tiny
68719476743,8,The Green Olive,44516,US,Atlanta,33.79,-84.4,2022-08-23,23.96,0,3,6,0,0,Small
128849018939,60,Big City Grill,14894,FR,Paris,48.87,2.34,2022-09-28,17.94,0,6,8,0,0,Small
128849018934,55,The Steak House,14894,FR,Paris,48.87,2.3,2022-09-28,17.61,0,4,3,0,0,Tiny
231928234041,58,A Tasty Bite,58574,NL,Amsterdam,52.36,4.87,2022-08-02,18.82,0,3,5,0,0,Small
42949673011,52,The Red Door,99501,FR,Paris,48.87,2.34,2022-08-14,19.87,0,2,4,0,0,Small
51539607599,48,The Local Cafe,1672,FR,Paris,48.87,2.32,2022-08-17,17.84,0,2,6,0,0,Small
249108103234,67,Crimson and Clover,62927,GB,London,51.51,-0.15,2022-08-24,17.3,0,2,1,0,0,Tiny
120259084326,39,Cinnamon Grill,40542,FR,Paris,48.85,2.35,2022-08-14,19.3,0,2,5,0,0,Small
180388626479,48,The Local Cafe,78270,FR,Paris,48.86,2.34,2022-08-17,17.78,0,2,8,0,0,Small
8589934638,47,The Juicy Burger,21234,FR,Paris,48.87,2.33,2022-09-28,18.03,0,1,6,0,0,Small
