id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,date,avg_tmpr_c,erroneous_orders_data,tiny_orders,small_orders,medium_orders,large_orders,most_popular_order_type
214748364853,54,The Spice House,23242,FR,Paris,48.86,2.33,2022-09-28,18.17,0,2,2,0,0,Tiny
51539607601,50,The Pancake House,1672,FR,Paris,48.87,2.3,2022-08-17,17.53,0,7,6,0,0,Tiny
8589934633,42,The Daily Scoop,21234,FR,Paris,48.85,2.34,2022-08-17,17.94,0,5,3,0,0,Tiny
240518168638,63,Cafe Paris,73942,FR,Paris,48.87,2.31,2022-09-28,18.03,0,1,5,0,0,Small
42949673011,52,The Red Door,99501,FR,Paris,48.87,2.34,2022-09-28,17.33,0,1,4,0,0,Small
94489280553,42,The Daily Scoop,49283,FR,Paris,48.87,2.28,2022-09-28,18.4,0,1,3,0,0,Small
163208757260,13,The Firehouse,48721,US,Saint Robert,37.82,-92.15,2022-08-06,21.3,0,2,7,0,0,Small
85899345978,59,Azalea Cafe,80392,GB,London,51.51,-0.09,2022-08-06,15.46,0,3,5,0,0,Small
60129542214,71,Fire and Spice,85945,US,Ashburn,53.57,9.99,2022-08-03,16.66,0,1,3,0,0,Small
34359738396,29,The Olive Branch,87979,IT,Milan,45.47,9.16,2022-08-16,25.79,0,2,3,0,0,Small
257698037825,66,City Bites,29989,GB,London,51.51,-0.14,2022-08-24,17.33,0,1,4,0,0,Small
8589934616,25,The Cozy Cafe,21234,ES,Barcelona,41.39,2.17,2022-08-26,24.56,0,2,3,0,0,Small
171798691883,44,The French Kitchen,28451,FR,Paris,48.85,2.28,2022-08-14,18.98,0,3,5,0,0,Small
85899345974,55,The Steak House,80392,GB,London,51.49,-0.19,2022-08-05,15.16,0,3,2,0,0,Tiny
8589934618,27,The Corner Cafe,21234,ES,Barcelona,41.41,2.22,2022-08-26,24.48,0,3,4,0,0,Small
206158430253,46,The Italian Table,76199,US,Hayward,46.09,-91.22,2022-09-24,16.81,0,1,5,0,0,Small
42949673017,58,A Tasty Bite,99501,FR,Paris,48.88,2.3,2022-09-28,17.56,0,3,3,0,0,Tiny
266287972407,56,The Waffle House,70700,FR,Paris,48.87,2.3,2022-09-03,16.92,0,6,2,0,0,Tiny
223338299443,52,The Red Door,71667,GB,London,51.51,-0.13,2022-09-02,13.58,0,1,3,0,0,Small
94489280561,50,The Pancake House,49283,FR,Paris,48.88,2.3,2022-09-03,16.89,0,1,3,0,0,Small
8589934638,47,The Juicy Burger,21234,FR,Paris,48.87,2.33,2022-09-28,17.92,0,1,6,0,0,Small
223338299422,31,Bistro 42,71667,IT,Milan,45.47,9.19,2022-08-16,25.65,0,2,4,0,0,Small
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-08-17,17.42,0,1,4,0,0,Small
214748364857,58,A Tasty Bite,23242,FR,Paris,48.87,2.33,2022-08-17,18.19,0,1,4,0,0,Small
171798691898,59,Azalea Cafe,28451,GB,London,51.52,-0.15,2022-09-18,10.51,0,1,5,0,0,Small
77309411388,61,Blue Water Bistro,63415,GB,London,51.5,-0.12,2022-09-19,13.59,0,2,3,0,0,Small
223338299443,52,The Red Door,71667,GB,London,51.51,-0.13,2022-08-24,17.5,0,8,8,0,0,Tiny
223338299443,52,The Red Door,71667,GB,London,51.51,-0.13,2022-08-06,15.29,0,2,6,0,0,Small
103079215126,23,The Hungry Pig,1670,US,Somerset,37.07,-84.62,2022-09-20,23.54,0,2,6,0,0,Small
17179869208,25,The Cozy Cafe,66775,ES,Barcelona,41.38,2.15,2022-08-26,24.01,0,3,2,0,0,Tiny
214748364874,75,Greenhouse Cafe,23242,GB,London,51.52,-0.12,2022-08-24,16.61,0,3,6,0,0,Small
266287972434,83,The Pantry,70700,NL,Amsterdam,52.37,4.9,2022-08-03,18.29,0,4,3,0,0,Tiny
249108103175,8,The Green Olive,62927,US,Anaheim,33.8,-117.91,2022-08-10,22.71,0,3,3,0,0,Tiny
128849018938,59,Azalea Cafe,14894,FR,Paris,48.87,2.3,2022-08-17,17.83,0,3,0,0,0,Tiny
231928234029,46,The Italian Table,58574,FR,Paris,48.87,2.3,2022-08-17,18.32,0,2,3,0,0,Small
231928234036,53,The Red Rooster,58574,GB,London,51.51,-0.15,2022-09-18,10.07,0,0,5,0,0,Small
17179869240,57,The Yellow Submarine,66775,FR,Paris,48.86,2.31,2022-08-14,19.78,0,2,4,0,0,Small
171798691896,57,The Yellow Submarine,28451,GB,London,51.51,-0.13,2022-09-18,10.93,0,2,3,0,0,Small
163208757289,42,The Daily Scoop,48721,IT,Milan,45.47,9.19,2022-09-19,14.16,0,4,2,0,0,Tiny
111669149743,48,The Local Cafe,22875,FR,Paris,48.87,2.33,2022-09-28,18.04,0,2,4,0,0,Small
34,35,Basilica Bistro,18235,IT,Milan,45.45,9.21,2022-08-30,23.41,0,4,1,0,0,Tiny
17179869237,54,The Spice House,66775,FR,Paris,48.85,2.34,2022-09-28,17.97,0,0,6,0,0,Small
257698037793,34,The Tasty Treat,29989,IT,Milan,45.48,9.16,2022-08-05,24.33,0,0,7,0,0,Small
137438953527,56,The Waffle House,17484,GB,London,51.52,-0.16,2022-08-06,15.31,0,3,2,0,0,Tiny
128849018952,73,Fresh Harvest,14894,GB,London,51.51,-0.18,2022-08-06,16.05,0,3,4,0,0,Small
188978561064,41,The Daily Bread,5034,IT,Milan,45.48,9.2,2022-08-30,23.62,0,1,3,0,0,Small
163208757308,61,Blue Water Bistro,48721,FR,Paris,48.88,2.34,2022-09-03,17.4,0,1,2,0,0,Small
266287972401,50,The Pancake House,70700,FR,Paris,48.85,2.34,2022-08-14,18.94,0,0,5,0,0,Small
128849018952,73,Fresh Harvest,14894,GB,London,51.51,-0.18,2022-09-22,14.48,0,6,4,0,0,Tiny
51539607583,32,The Orange Peeler,1672,IT,Milan,45.48,9.2,2022-09-19,14.12,0,2,6,0,0,Small
85899345939,20,The Brasserie,80392,US,Wapello,41.18,-91.19,2022-09-22,26.09,0,2,3,0,0,Small
8589934635,44,The French Kitchen,21234,FR,Paris,48.87,2.29,2022-08-17,17.69,0,4,3,0,0,Tiny
188978561098,75,Greenhouse Cafe,5034,GB,London,51.52,-0.12,2022-09-18,10.39,0,1,3,0,0,Small
257698037826,67,Crimson and Clover,29989,GB,London,51.51,-0.14,2022-09-18,10.7,0,0,5,0,0,Small
128849018902,23,The Hungry Pig,14894,ES,Barcelona,41.39,2.17,2022-08-26,24.76,0,2,3,0,0,Small
128849018939,60,Big City Grill,14894,FR,Paris,48.87,2.34,2022-09-28,18.21,0,3,4,0,0,Small
128849018934,55,The Steak House,14894,FR,Paris,48.87,2.3,2022-09-28,17.39,0,8,6,0,0,Tiny
128849018939,60,Big City Grill,14894,FR,Paris,48.87,2.34,2022-08-17,18.26,0,5,4,0,0,Tiny
240518168643,68,Delish Cafe,73942,GB,London,51.51,-0.18,2022-09-18,10.28,0,2,4,0,0,Small
60129542193,50,The Pancake House,85945,FR,Paris,48.87,2.29,2022-09-03,17.13,0,1,6,0,0,Small
180388626474,43,The Food House,78270,FR,Paris,48.85,2.32,2022-08-13,17.15,0,0,4,0,0,Small
42949672985,26,The Silver Spoon,99501,ES,Barcelona,41.4,2.19,2022-08-26,24.27,0,2,6,0,0,Small
8589934633,42,The Daily Scoop,21234,FR,Paris,48.85,2.34,2022-09-28,18.39,0,1,4,0,0,Small
17179869238,55,The Steak House,66775,FR,Paris,48.85,2.34,2022-09-28,17.91,0,0,4,0,0,Small
231928234026,43,The Food House,58574,FR,Paris,48.85,2.31,2022-08-14,19.28,0,1,3,0,0,Small
34359738388,21,The Lazy Daisy,87979,US,Eugene,44.04,-123.05,2022-08-15,20.39,0,2,6,0,0,Small
8589934657,66,City Bites,21234,GB,London,51.52,-0.12,2022-08-06,15.59,0,2,3,0,0,Small
111669149742,47,The Juicy Burger,22875,FR,Paris,48.87,2.29,2022-09-28,18.55,0,2,6,0,0,Small
249108103240,73,Fresh Harvest,62927,GB,London,51.54,-0.37,2022-09-19,13.07,0,3,5,0,0,Small
8589934642,51,The Pizzeria,21234,FR,Paris,48.88,2.33,2022-09-28,18.18,0,0,4,0,0,Small
8589934638,47,The Juicy Burger,21234,FR,Paris,48.87,2.33,2022-09-28,18.3,0,1,6,0,0,Small
8589934649,58,A Tasty Bite,21234,GB,London,51.49,-0.14,2022-08-05,15.23,0,1,5,0,0,Small
42949673017,58,A Tasty Bite,99501,FR,Paris,48.88,2.3,2022-09-28,17.55,0,3,3,0,0,Tiny
180388626492,61,Blue Water Bistro,78270,GB,London,51.51,-0.15,2022-09-22,14.29,0,3,1,0,0,Tiny
120259084315,28,The Spicy Pickle,40542,IT,Milan,45.47,9.19,2022-08-16,25.93,0,1,6,0,0,Small
180388626478,47,The Juicy Burger,78270,FR,Paris,48.86,2.32,2022-08-14,19.41,0,4,5,0,0,Small
188978561093,70,Earth and Vine,5034,GB,London,51.5,-0.16,2022-09-19,13.33,0,1,4,0,0,Small
257698037813,54,The Spice House,29989,FR,Paris,48.87,2.33,2022-09-03,16.69,0,3,4,0,0,Small
163208757323,76,Happy Hour Cafe,48721,NL,Amsterdam,52.37,4.89,2022-08-03,18.59,0,2,2,0,0,Tiny
223338299443,52,The Red Door,71667,GB,London,51.51,-0.13,2022-08-24,16.67,0,4,4,0,0,Tiny
120259084316,29,The Olive Branch,40542,IT,Milan,45.47,9.16,2022-08-05,24.37,0,3,6,0,0,Small
257698037813,54,The Spice House,29989,FR,Paris,48.87,2.33,2022-09-28,17.66,0,2,3,0,0,Small
163208757323,76,Happy Hour Cafe,48721,NL,Amsterdam,52.37,4.89,2022-08-02,18.62,0,1,3,0,0,Small
188978561078,55,The Steak House,5034,FR,Paris,48.84,2.3,2022-08-17,18.1,0,3,4,0,0,Small
188978561078,55,The Steak House,5034,FR,Paris,48.84,2.3,2022-08-13,17.73,0,1,2,0,0,Small
42949672997,38,Cafe Viva,99501,IT,Milan,45.47,9.19,2022-08-30,23.4,0,1,4,0,0,Small
51539607595,44,The French Kitchen,1672,FR,Paris,48.86,2.34,2022-08-14,19.09,0,1,4,0,0,Small
128849018938,59,Azalea Cafe,14894,FR,Paris,48.87,2.3,2022-09-28,17.58,0,1,5,0,0,Small
214748364875,76,Happy Hour Cafe,23242,GB,London,51.52,-0.08,2022-09-22,14.48,0,0,3,0,0,Small
231928234029,46,The Italian Table,58574,FR,Paris,48.87,2.3,2022-09-28,17.98,0,1,5,0,0,Small
128849018938,59,Azalea Cafe,14894,FR,Paris,48.87,2.3,2022-08-14,19.3,0,1,2,0,0,Small
85899345977,58,A Tasty Bite,80392,GB,London,51.51,-0.18,2022-08-24,17.07,0,2,1,0,0,Tiny
249108103236,69,Dragonfly Cafe,62927,GB,London,51.52,-0.15,2022-09-18,10.04,0,3,6,0,0,Small
257698037793,34,The Tasty Treat,29989,IT,Milan,45.48,9.16,2022-09-11,18.05,0,3,5,0,0,Small
34359738413,46,The Italian Table,87979,FR,Paris,48.85,2.35,2022-09-28,18.11,0,8,2,0,0,Tiny
34359738428,61,Blue Water Bistro,87979,GB,London,51.5,-0.18,2022-08-17,15.82,0,4,7,0,0,Small
39,40,Crimson Cafe,18235,IT,Milan,45.49,9.2,2022-09-11,17.93,0,4,4,0,0,Tiny
180388626486,55,The Steak House,78270,GB,London,51.48,-0.01,2022-09-19,13.89,0,1,4,0,0,Small
63,64,Chateau de Cuisine,18235,GB,London,51.51,-0.16,2022-09-02,14.06,0,2,7,0,0,Small
240518168636,61,Blue Water Bistro,73942,FR,Paris,48.87,2.33,2022-08-17,17.84,0,3,2,0,0,Tiny
120259084315,28,The Spicy Pickle,40542,IT,Milan,45.47,9.19,2022-08-05,24.09,0,1,3,0,0,Small
120259084315,28,The Spicy Pickle,40542,IT,Milan,45.47,9.19,2022-08-05,23.6,0,1,3,0,0,Small
197568495641,26,The Silver Spoon,30694,US,Princeton,41.37,-89.46,2022-09-22,26.75,0,2,1,0,0,Tiny
85899345977,58,A Tasty Bite,80392,GB,London,51.51,-0.18,2022-09-18,11.0,0,0,5,0,0,Small
17179869240,57,The Yellow Submarine,66775,FR,Paris,48.86,2.31,2022-08-17,17.86,0,5,4,0,0,Tiny
188978561098,75,Greenhouse Cafe,5034,GB,London,51.52,-0.12,2022-09-18,10.59,0,1,3,0,0,Small
206158430251,44,The French Kitchen,76199,IT,Milan,45.48,9.2,2022-09-19,13.95,0,2,2,0,0,Tiny
257698037826,67,Crimson and Clover,29989,GB,London,51.51,-0.14,2022-09-18,10.18,0,0,10,0,0,Small
128849018934,55,The Steak House,14894,FR,Paris,48.87,2.3,2022-09-03,16.87,0,3,3,0,0,Tiny
223338299430,39,Cinnamon Grill,71667,FR,Paris,48.87,2.33,2022-08-14,19.72,0,3,4,0,0,Small
128849018934,55,The Steak House,14894,FR,Paris,48.87,2.3,2022-09-28,18.43,0,4,3,0,0,Tiny
171798691904,65,Chef's Corner,28451,GB,London,51.54,-0.15,2022-08-24,17.53,0,1,3,0,0,Small
223338299432,41,The Daily Bread,71667,FR,Paris,48.87,2.34,2022-09-03,17.1,0,2,10,0,0,Small
223338299432,41,The Daily Bread,71667,FR,Paris,48.87,2.34,2022-09-03,16.88,0,1,5,0,0,Small
68719476759,24,The Fisherman's Catch,44516,US,South Deerfield,42.42,-72.62,2022-08-24,16.47,0,3,2,0,0,Tiny
257698037825,66,City Bites,29989,GB,London,51.51,-0.14,2022-08-06,15.18,0,2,2,0,0,Tiny
249108103234,67,Crimson and Clover,62927,GB,London,51.51,-0.15,2022-09-18,11.0,0,1,4,0,0,Small
34359738396,29,The Olive Branch,87979,IT,Milan,45.47,9.16,2022-09-11,17.52,0,1,3,0,0,Small
111669149742,47,The Juicy Burger,22875,FR,Paris,48.87,2.29,2022-08-17,18.01,0,0,4,0,0,Small
8589934638,47,The Juicy Burger,21234,FR,Paris,48.87,2.33,2022-08-14,19.0,0,3,6,0,0,Small
180388626479,48,The Local Cafe,78270,FR,Paris,48.86,2.34,2022-08-17,18.1,0,2,8,0,0,Small
8589934642,51,The Pizzeria,21234,FR,Paris,48.88,2.33,2022-09-28,17.41,0,0,4,0,0,Small
8589934642,51,The Pizzeria,21234,FR,Paris,48.88,2.33,2022-09-28,17.66,0,0,4,0,0,Small
77309411374,47,The Juicy Burger,63415,FR,Paris,48.86,2.35,2022-08-14,19.79,0,0,7,0,0,Small
