lng,lat,avg_tmpr_c,wthr_date,city,country
2.328,48.871,18.08,2022-09-28,Paris,FR
2.300,48.873,9.67,2021-10-18,Paris,FR
2.352,48.845,7.34,2021-10-22,Paris,FR
-0.168,51.492,15.03,2022-08-05,London,GB
-0.086,51.504,12.08,2021-10-15,London,GB
2.366,48.856,11.50,2021-10-26,Paris,FR
2.176,41.386,17.21,2021-10-27,Barcelona,ES
-0.213,51.505,13.50,2022-09-02,London,GB
2.292,48.855,7.43,2021-10-22,Paris,FR
-0.171,51.521,13.84,2022-09-22,Paddington,GB
-0.071,51.512,8.83,2021-10-09,London,GB
9.239,45.491,18.30,2022-09-11,Milan,IT
2.338,48.891,17.13,2022-09-03,Paris,FR
2.298,48.872,18.15,2022-08-17,Paris,FR
2.356,48.879,10.70,2021-10-30,Paris,FR
9.161,45.491,25.20,2022-08-16,Milan,IT
2.309,48.872,10.83,2021-10-30,Paris,FR
2.327,48.876,17.48,2022-08-17,Paris,FR
2.330,48.831,17.36,2022-08-13,Paris,FR
9.192,45.451,24.34,2022-08-05,Milan,IT
2.295,48.881,7.58,2021-10-21,Paris,FR
2.346,48.839,11.77,2021-10-26,Paris,FR
2.328,48.857,17.65,2022-08-13,Paris,FR
-0.158,51.499,14.85,2022-08-05,London,GB
9.193,45.471,22.82,2022-08-13,Milan,IT
2.300,48.885,10.62,2021-10-30,Paris,FR
2.372,48.863,18.34,2022-09-28,Paris,FR
-0.153,51.518,15.25,2022-08-06,London,GB
2.293,48.850,18.69,2022-09-28,Paris,FR
2.375,48.845,8.83,2021-10-08,Paris,FR
2.286,48.880,17.35,2022-09-03,Paris,FR
2.189,41.398,17.21,2021-10-27,Barcelona,ES
-0.292,51.521,8.23,2021-10-09,London,GB
2.321,48.835,8.61,2021-10-08,Paris,FR
2.337,48.854,18.12,2022-08-17,Paris,FR
9.207,45.447,18.28,2022-09-11,Milan,IT
2.171,41.384,16.77,2021-10-27,Barcelona,ES
2.288,48.833,11.59,2021-10-26,Paris,FR
-0.108,51.522,7.96,2021-10-09,London,GB
9.181,45.462,11.88,2021-10-15,Milan,IT
-0.091,51.514,7.91,2021-10-09,London,GB
2.329,48.818,10.83,2021-10-02,Paris,FR
2.306,48.838,11.12,2021-10-26,Paris,FR
-0.158,51.515,13.68,2022-09-02,London,GB
2.333,48.887,17.58,2022-08-17,Paris,FR
-90.162,46.463,15.29,2022-08-13,Ironwood,US
9.190,45.465,10.40,2021-10-23,Milan,IT
2.286,48.880,7.06,2021-10-21,Paris,FR
9.183,45.489,23.31,2022-08-30,Milan,IT
2.326,48.820,7.45,2021-10-22,Paris,FR
2.329,48.844,17.81,2022-09-28,Paris,FR
-0.130,51.520,17.51,2022-08-24,London,GB
2.330,48.840,8.45,2021-10-08,Paris,FR
2.195,41.386,24.62,2022-08-26,Barcelona,ES
2.361,48.864,17.69,2022-08-13,Paris,FR
2.340,48.854,17.68,2022-08-13,Paris,FR
9.143,45.500,25.54,2022-08-16,Milan,IT
2.333,48.879,7.22,2021-10-21,Paris,FR
2.324,48.856,17.60,2022-08-13,Paris,FR
9.170,45.450,10.21,2021-10-23,Milan,IT
2.321,48.838,6.66,2021-10-22,Paris,FR
2.324,48.881,17.89,2022-08-17,Paris,FR
-0.212,51.520,10.29,2022-09-18,London,GB
2.316,48.844,8.59,2021-10-08,Paris,FR
2.334,48.853,8.93,2021-10-08,Paris,FR
-0.120,51.516,16.61,2022-08-24,London,GB
2.342,48.845,11.55,2021-10-26,Paris,FR
2.284,48.876,16.72,2022-09-03,Paris,FR
2.341,48.859,17.11,2022-08-13,Paris,FR
-0.138,51.508,8.10,2021-10-09,London,GB
2.349,48.848,8.33,2021-10-08,Paris,FR
9.205,45.452,22.28,2022-08-13,Milan,IT
2.369,48.864,17.76,2022-08-17,Paris,FR
2.346,48.876,7.05,2021-10-21,Paris,FR
-0.089,51.528,15.64,2022-08-06,London,GB
-0.164,51.498,14.46,2022-08-05,London,GB
-0.306,51.512,10.36,2022-09-18,London,GB
2.337,48.882,16.54,2022-09-03,Paris,FR
2.172,41.373,24.78,2022-08-26,Barcelona,ES
2.301,48.871,9.57,2021-10-18,Paris,FR
2.367,48.843,11.15,2021-10-26,Paris,FR
2.328,48.880,18.18,2022-09-28,Paris,FR
9.158,45.487,12.09,2021-10-15,Milan,IT
-0.197,51.510,17.32,2022-08-24,London,GB
2.343,48.875,16.63,2022-09-03,Paris,FR
-0.131,51.511,8.25,2021-10-09,London,GB
2.293,48.873,17.45,2022-08-17,Paris,FR
2.311,48.861,9.06,2021-10-08,Paris,FR
2.308,48.873,7.21,2021-10-21,Paris,FR
-108.569,39.067,13.27,2021-10-26,Grand Junction,US
-0.157,51.521,15.30,2022-08-06,London,GB
2.334,48.880,18.01,2022-09-28,Paris,FR
-95.207,29.773,26.65,2021-10-15,Houston,US
-0.214,51.556,14.29,2022-09-02,London,GB
-0.132,51.522,12.14,2021-10-15,London,GB
9.206,45.500,25.51,2022-08-16,Milan,IT
2.286,48.878,17.03,2022-09-03,Paris,FR
9.153,45.444,11.13,2021-10-23,Milan,IT
2.326,48.871,18.04,2022-09-28,Paris,FR
9.183,45.489,24.39,2022-08-05,Milan,IT
2.330,48.857,19.31,2022-08-14,Paris,FR
2.287,48.875,9.13,2021-10-18,Paris,FR
-0.148,51.505,10.86,2022-09-18,London,GB
-0.161,51.515,12.57,2021-10-15,London,GB
2.284,48.880,7.09,2021-10-21,Paris,FR
-0.132,51.512,8.21,2021-10-09,London,GB
9.148,45.492,24.12,2022-08-05,Milan,IT
2.328,48.881,6.88,2021-10-21,Paris,FR
9.190,45.470,14.12,2022-09-19,Milan,IT
2.288,48.833,17.85,2022-08-13,Paris,FR
9.196,45.464,12.16,2021-10-15,Milan,IT
-0.077,51.511,13.70,2022-09-02,London,GB
2.168,41.387,24.17,2022-08-26,Barcelona,ES
-0.072,51.506,14.29,2022-09-02,London,GB
2.296,48.849,8.22,2021-10-08,Paris,FR
9.202,45.488,10.22,2021-10-23,Milan,IT
2.319,48.871,8.43,2021-10-12,Paris,FR
2.279,48.846,10.55,2021-10-02,Paris,FR
2.311,48.870,7.10,2021-10-21,Paris,FR
-0.180,51.512,17.39,2022-08-24,Paddington,GB
2.332,48.865,7.47,2021-10-22,Paris,FR
2.343,48.874,16.84,2022-09-03,Paris,FR
2.305,48.875,8.43,2021-10-12,Paris,FR
2.326,48.884,17.52,2022-08-17,Paris,FR
2.295,48.881,7.94,2021-10-12,Paris,FR
-0.153,51.518,8.79,2021-10-09,London,GB
2.129,41.405,17.50,2021-10-27,Barcelona,ES
2.349,48.878,17.45,2022-09-03,Paris,FR
-0.132,51.514,10.57,2022-09-18,London,GB
9.200,45.478,11.93,2021-10-15,Milan,IT
2.146,41.381,16.82,2021-10-27,Barcelona,ES
-0.118,51.526,14.30,2022-09-02,London,GB
2.338,48.852,17.79,2022-08-17,Paris,FR
9.143,45.467,14.55,2022-09-19,Milan,IT
-0.088,51.505,17.02,2022-08-24,London,GB
-0.144,51.498,15.08,2022-08-05,London,GB
-0.171,51.517,13.85,2022-09-02,Paddington,GB
2.304,48.868,8.36,2021-10-12,Paris,FR
2.306,48.874,17.86,2022-08-17,Paris,FR
-0.149,51.506,8.32,2021-10-09,London,GB
2.317,48.857,7.55,2021-10-22,Paris,FR
-0.160,51.516,15.47,2022-08-06,London,GB
2.324,48.840,10.49,2021-10-02,Paris,FR
2.301,48.869,9.48,2021-10-18,Paris,FR
-0.119,51.511,12.45,2021-10-15,London,GB
9.199,45.484,11.19,2021-10-23,Milan,IT
-0.136,51.509,12.06,2021-10-15,London,GB
-0.214,51.556,13.88,2022-09-22,London,GB
-122.355,47.623,16.87,2022-08-17,Seattle,US
9.205,45.477,25.67,2022-08-16,Milan,IT
2.352,48.869,8.36,2021-10-12,Paris,FR
2.324,48.856,7.12,2021-10-22,Paris,FR
2.310,48.859,18.36,2022-09-28,Paris,FR
2.304,48.867,17.65,2022-08-13,Paris,FR
2.320,48.840,19.20,2022-08-14,Paris,FR
2.301,48.871,10.94,2021-10-30,Paris,FR
9.164,45.486,18.14,2022-09-11,Milan,IT
2.349,48.872,8.31,2021-10-12,Paris,FR
-0.134,51.515,10.93,2022-09-18,London,GB
9.199,45.479,25.22,2022-08-16,Milan,IT
2.289,48.850,17.85,2022-08-17,Paris,FR
9.203,45.483,18.46,2022-09-11,Milan,IT
9.142,45.495,22.80,2022-08-13,Milan,IT
9.207,45.474,12.09,2021-10-15,Milan,IT
-0.153,51.522,8.18,2021-10-09,London,GB
9.206,45.485,10.37,2021-10-23,Milan,IT
2.349,48.872,16.53,2022-09-03,Paris,FR
-84.981,35.964,20.51,2022-08-30,Crossville,US
2.347,48.850,17.61,2022-08-13,Paris,FR
-0.132,51.514,10.01,2022-09-18,London,GB
9.179,45.453,10.91,2021-10-23,Milan,IT
2.334,48.853,18.16,2022-09-28,Paris,FR
2.331,48.868,9.29,2021-10-18,Paris,FR
9.207,45.485,25.07,2022-08-16,Milan,IT
2.289,48.869,8.88,2021-10-12,Paris,FR
-0.171,51.520,8.61,2021-10-09,Paddington,GB
2.344,48.873,17.39,2022-09-28,Paris,FR
-106.817,39.186,0.87,2022-09-28,Aspen,US
2.299,48.882,6.79,2021-10-21,Paris,FR
-0.146,51.506,14.18,2022-09-22,London,GB
2.326,48.872,17.14,2022-09-03,Paris,FR
-0.184,51.513,8.10,2021-10-09,London,GB
2.318,48.871,17.13,2022-09-03,Paris,FR
9.192,45.441,18.08,2022-09-11,Milan,IT
2.306,48.875,7.95,2021-10-12,Paris,FR
-0.176,51.516,12.58,2021-10-15,Paddington,GB
-0.080,51.527,10.84,2022-09-18,London,GB
-0.086,51.504,17.52,2022-08-24,London,GB
-0.098,51.574,14.35,2022-09-22,London,GB
2.297,48.870,16.96,2022-09-03,Paris,FR
-0.283,51.527,10.44,2022-09-18,London,GB
2.287,48.875,16.72,2022-09-03,Paris,FR
9.189,45.461,18.09,2022-09-11,Milan,IT
9.176,45.452,23.55,2022-08-05,Milan,IT
2.286,48.878,9.50,2021-10-18,Paris,FR
-0.086,51.522,8.15,2021-10-09,London,GB
2.324,48.824,19.80,2022-08-14,Paris,FR
-0.100,51.513,15.75,2022-08-06,London,GB
-88.049,44.490,14.61,2022-08-24,Green Bay,US
2.290,48.836,17.93,2022-08-13,Paris,FR
2.321,48.845,19.38,2022-08-14,Paris 06,FR
9.160,45.485,23.53,2022-08-30,Milan,IT
2.337,48.882,7.95,2021-10-12,Paris,FR
-0.212,51.520,15.97,2022-08-06,London,GB
2.274,48.849,6.64,2021-10-22,Paris,FR
9.158,45.487,25.78,2022-08-16,Milan,IT
2.358,48.879,8.43,2021-10-12,Paris,FR
2.309,48.860,11.89,2021-10-26,Paris,FR
9.202,45.488,12.74,2021-10-15,Milan,IT
2.309,48.867,18.26,2022-08-17,Paris,FR
9.184,45.471,14.70,2022-09-19,Milan,IT
2.361,48.871,7.01,2021-10-21,Paris,FR
2.287,48.875,8.42,2021-10-12,Paris,FR
-0.182,51.494,15.10,2022-08-05,London,GB
2.354,48.873,17.33,2022-09-03,Paris,FR
2.359,48.887,10.89,2021-10-30,Paris,FR
2.298,48.869,9.55,2021-10-18,Paris,FR
-0.055,51.546,15.26,2022-08-06,London,GB
2.299,48.841,7.00,2021-10-22,Paris,FR
2.286,48.867,9.49,2021-10-18,Paris,FR
9.155,45.490,10.31,2021-10-23,Milan,IT
2.309,48.860,8.94,2021-10-08,Paris,FR
2.279,48.833,11.16,2021-10-02,Paris,FR
-0.146,51.540,7.98,2021-10-09,London,GB
2.335,48.865,8.48,2021-10-08,Paris,FR
-0.007,51.543,15.82,2022-08-06,London,GB
2.329,48.867,17.66,2022-08-17,Paris,FR
-0.179,51.469,15.35,2022-08-05,London,GB
2.329,48.870,16.93,2022-09-03,Paris,FR
2.320,48.874,17.90,2022-08-17,Paris,FR
2.289,48.850,17.81,2022-09-28,Paris,FR
2.296,48.849,6.70,2021-10-22,Paris,FR
9.193,45.471,23.60,2022-08-05,Milan,IT
2.309,48.872,8.11,2021-10-12,Paris,FR
-0.123,51.521,12.45,2021-10-15,London,GB
-0.062,51.532,10.01,2022-09-18,London,GB
2.318,48.871,8.85,2021-10-12,Paris,FR
2.291,48.870,17.76,2022-08-17,Paris,FR
-0.136,51.509,14.13,2022-09-22,London,GB
9.204,45.483,22.73,2022-08-13,Milan,IT
-0.178,51.515,16.10,2022-08-06,Paddington,GB
2.292,48.880,18.17,2022-09-28,Paris,FR
9.246,45.505,14.62,2022-09-19,Milan,IT
9.166,45.499,23.22,2022-08-30,Milan,IT
2.328,48.872,11.07,2021-10-30,Paris,FR
9.212,45.485,14.46,2022-09-19,Milan,IT
2.338,48.871,8.32,2021-10-12,Paris,FR
2.330,48.857,11.05,2021-10-02,Paris,FR
2.325,48.855,18.17,2022-09-28,Paris,FR
2.291,48.827,10.59,2021-10-02,Paris,FR
2.327,48.881,18.01,2022-09-28,Paris,FR
-86.848,20.906,26.16,2022-09-28,Mont Belvieu,US
2.330,48.841,10.49,2021-10-02,Paris,FR
-0.153,51.522,16.08,2022-08-06,London,GB
-0.134,51.514,10.02,2022-09-18,London,GB
2.324,48.860,7.09,2021-10-22,Paris,FR
-0.143,51.522,10.21,2022-09-18,London,GB
2.335,48.856,19.57,2022-08-14,Paris,FR
2.328,48.872,8.74,2021-10-12,Paris,FR
-0.142,51.519,14.31,2022-09-22,London,GB
9.176,45.482,22.20,2022-08-13,Milan,IT
2.333,48.865,8.58,2021-10-08,Paris,FR
-0.193,51.513,14.44,2022-09-22,London,GB
2.326,48.866,18.39,2022-09-28,Paris,FR
-0.158,51.515,10.25,2022-09-18,London,GB
2.295,48.886,17.99,2022-09-28,Paris,FR
2.331,48.843,8.33,2021-10-08,Paris,FR
9.196,45.479,23.62,2022-08-30,Milan,IT
-0.145,51.491,15.17,2022-08-05,London,GB
-0.062,51.516,8.21,2021-10-09,London,GB
9.209,45.478,14.43,2022-09-19,Milan,IT
-0.095,51.505,16.87,2022-08-24,London,GB
9.187,45.467,25.14,2022-08-16,Milan,IT
-0.128,51.529,13.83,2022-09-22,London,GB
2.300,48.874,17.56,2022-08-17,Paris,FR
2.344,48.872,18.22,2022-08-17,Paris,FR
2.349,48.878,10.73,2021-10-30,Paris,FR
9.184,45.463,24.00,2022-08-05,Milan,IT
2.353,48.858,17.91,2022-08-13,Paris,FR
-0.127,51.510,13.61,2022-09-02,London,GB
-0.092,51.521,14.24,2022-09-22,London,GB
2.343,48.854,8.47,2021-10-08,Paris,FR
2.126,41.386,17.19,2021-10-27,Barcelona,ES
-0.114,51.526,17.35,2022-08-24,London,GB
2.324,48.856,10.38,2021-10-02,Paris,FR
2.331,48.864,18.29,2022-08-17,Paris,FR
-0.080,51.510,10.63,2022-09-18,London,GB
2.320,48.880,16.89,2022-09-03,Paris,FR
-0.122,51.520,14.20,2022-09-02,London,GB
-0.078,51.521,16.94,2022-08-24,London,GB
2.305,48.871,17.78,2022-08-17,Paris,FR
-0.158,51.513,14.06,2022-09-02,London,GB
2.326,48.867,10.73,2021-10-02,Paris,FR
-0.170,51.542,15.51,2022-08-06,London,GB
-0.184,51.495,14.66,2022-08-05,London,GB
-0.185,51.502,14.83,2022-08-05,London,GB
2.339,48.852,8.67,2021-10-08,Paris,FR
9.191,45.466,14.54,2022-09-19,Milan,IT
9.202,45.487,23.83,2022-08-05,Milan,IT
9.190,45.498,10.68,2021-10-23,Milan,IT
-0.203,51.512,13.41,2022-09-02,London,GB
-0.117,51.513,14.60,2022-09-22,London,GB
9.192,45.458,10.79,2021-10-23,Milan,IT
2.300,48.885,9.77,2021-10-18,Paris,FR
2.283,48.869,8.73,2021-10-12,Paris,FR
-0.158,51.516,16.82,2022-08-24,London,GB
2.332,48.854,17.56,2022-08-13,Paris,FR
-0.286,51.555,8.55,2021-10-09,London,GB
9.204,45.481,22.60,2022-08-13,Milan,IT
2.321,48.868,17.65,2022-08-17,Paris,FR
2.346,48.853,10.75,2021-10-02,Paris,FR
9.176,45.452,11.89,2021-10-15,Milan,IT
2.321,48.845,17.89,2022-08-13,Paris 06,FR
9.167,45.452,22.51,2022-08-13,Milan,IT
2.311,48.870,17.02,2022-09-03,Paris,FR
2.279,48.846,8.92,2021-10-08,Paris,FR
9.200,45.484,23.75,2022-08-30,Milan,IT
2.314,48.887,8.37,2021-10-12,Paris,FR
2.332,48.872,9.48,2021-10-18,Paris,FR
9.179,45.453,21.93,2022-08-13,Milan,IT
2.136,41.389,24.54,2022-08-26,Barcelona,ES
-0.120,51.516,12.21,2021-10-15,London,GB
2.341,48.882,17.49,2022-08-17,Paris,FR
-0.092,51.521,13.66,2022-09-02,London,GB
-0.146,51.540,12.51,2021-10-15,London,GB
2.157,41.394,24.65,2022-08-26,Barcelona,ES
-0.145,51.506,10.30,2022-09-18,London,GB
2.326,48.875,10.27,2021-10-30,Paris,FR
2.315,48.838,19.28,2022-08-14,Paris,FR
2.302,48.848,11.31,2021-10-26,Paris,FR
2.344,48.872,9.30,2021-10-18,Paris,FR
2.293,48.878,17.83,2022-09-28,Paris,FR
-84.085,36.163,16.25,2021-10-09,Clinton,US
9.209,45.447,14.42,2022-09-19,Milan,IT
-0.126,51.507,11.62,2021-10-15,London,GB
-0.187,51.513,11.63,2021-10-15,London,GB
-0.081,51.524,8.17,2021-10-09,London,GB
2.330,48.871,17.69,2022-09-28,Paris,FR
-0.150,51.518,15.63,2022-08-06,London,GB
2.293,48.850,8.22,2021-10-08,Paris,FR
2.332,48.857,18.97,2022-08-14,Paris,FR
2.167,41.393,24.48,2022-08-26,Barcelona,ES
2.381,48.857,7.18,2021-10-22,Paris,FR
2.305,48.873,17.90,2022-08-17,Paris,FR
-0.122,51.520,14.11,2022-09-02,London,GB
9.187,45.467,12.24,2021-10-15,Milan,IT
9.202,45.487,10.27,2021-10-23,Milan,IT
2.336,48.864,17.41,2022-08-13,Paris,FR
2.283,48.869,7.36,2021-10-21,Paris,FR
9.189,45.461,22.84,2022-08-13,Milan,IT
2.282,48.882,10.69,2021-10-30,Paris,FR
2.334,48.850,7.53,2021-10-22,Paris,FR
2.354,48.832,17.74,2022-08-17,Paris,FR
2.292,48.880,18.23,2022-08-17,Paris,FR
2.336,48.854,17.44,2022-08-17,Paris,FR
9.181,45.461,25.13,2022-08-16,Milan,IT
-0.122,51.520,12.25,2021-10-15,London,GB
9.184,45.463,25.63,2022-08-16,Milan,IT
2.381,48.857,17.66,2022-08-13,Paris,FR
2.325,48.869,7.97,2021-10-12,Paris,FR
2.324,48.850,18.68,2022-09-28,Paris,FR
-0.158,51.516,14.48,2022-09-22,London,GB
2.326,48.866,11.50,2021-10-26,Paris,FR
2.332,48.857,11.19,2021-10-26,Paris,FR
2.298,48.869,17.98,2022-08-17,Paris,FR
-0.099,51.505,10.74,2022-09-18,London,GB
2.331,48.857,8.31,2021-10-08,Paris,FR
2.326,48.872,9.31,2021-10-18,Paris,FR
9.177,45.460,18.17,2022-09-11,Milan,IT
9.183,45.489,10.24,2021-10-23,Milan,IT
2.335,48.855,19.33,2022-08-14,Paris,FR
9.231,45.438,10.95,2021-10-23,Milan,IT
2.349,48.853,11.24,2021-10-26,Paris,FR
2.321,48.869,6.75,2021-10-21,Paris,FR
2.343,48.854,10.34,2021-10-02,Paris,FR
2.297,48.872,10.56,2021-10-30,Paris,FR
2.335,48.870,17.50,2022-08-17,Paris,FR
-0.154,51.519,13.90,2022-09-02,London,GB
-0.129,51.517,15.44,2022-08-06,London,GB
2.319,48.838,11.33,2021-10-26,Paris,FR
2.304,48.862,18.70,2022-09-28,Paris,FR
2.317,48.875,11.11,2021-10-30,Paris,FR
2.274,48.849,8.59,2021-10-08,Paris,FR
-0.118,51.516,8.48,2021-10-09,London,GB
2.121,41.389,17.22,2021-10-27,Barcelona,ES
2.121,41.425,17.20,2021-10-27,Barcelona,ES
2.330,48.868,18.25,2022-09-28,Paris,FR
9.257,45.448,22.67,2022-08-13,Milan,IT
9.207,45.468,25.69,2022-08-16,Milan,IT
-0.126,51.508,12.46,2021-10-15,London,GB
2.137,41.403,17.45,2021-10-27,Barcelona,ES
2.334,48.869,17.76,2022-08-17,Paris,FR
-0.153,51.522,14.23,2022-09-22,London,GB
-0.132,51.514,8.75,2021-10-09,London,GB
2.334,48.884,7.00,2021-10-21,Paris,FR
-0.080,51.510,14.30,2022-09-22,London,GB
-0.175,51.516,15.99,2022-08-06,Paddington,GB
9.189,45.465,10.97,2021-10-23,Milan,IT
2.319,48.834,11.77,2021-10-26,Paris,FR
2.314,48.887,17.96,2022-09-28,Paris,FR
-0.070,51.517,14.19,2022-09-22,London,GB
2.345,48.887,9.39,2021-10-18,Paris,FR
2.321,48.880,7.36,2021-10-21,Paris,FR
2.309,48.872,17.47,2022-08-17,Paris,FR
2.389,48.839,7.30,2021-10-22,Paris,FR
2.171,41.370,24.05,2022-08-26,Barcelona,ES
2.335,48.855,18.01,2022-08-13,Paris,FR
9.221,45.501,14.07,2022-09-19,Milan,IT
-0.125,51.520,10.59,2022-09-18,London,GB
2.343,48.854,17.87,2022-08-17,Paris,FR
2.366,48.848,6.94,2021-10-22,Paris,FR
2.340,48.855,10.43,2021-10-02,Paris,FR
9.201,45.490,23.88,2022-08-30,Milan,IT
2.282,48.865,11.41,2021-10-26,Paris,FR
2.339,48.879,9.85,2021-10-18,Paris,FR
2.301,48.871,17.49,2022-08-17,Paris,FR
2.370,48.849,11.68,2021-10-26,Paris,FR
2.182,41.371,17.26,2021-10-27,Barcelona,ES
-0.126,51.508,14.19,2022-09-02,London,GB
2.380,48.850,7.50,2021-10-22,Paris,FR
2.149,41.390,24.89,2022-08-26,Barcelona,ES
9.224,45.474,23.85,2022-08-30,Milan,IT
2.299,48.841,10.44,2021-10-02,Paris,FR
-0.047,51.522,8.45,2021-10-09,London,GB
2.302,48.848,18.21,2022-09-28,Paris,FR
2.293,48.878,17.14,2022-09-03,Paris,FR
-0.142,51.508,13.49,2022-09-02,London,GB
2.192,41.397,24.87,2022-08-26,Barcelona,ES
2.316,48.844,18.49,2022-09-28,Paris,FR
9.153,45.444,25.24,2022-08-16,Milan,IT
2.310,48.850,10.52,2021-10-02,Paris,FR
2.328,48.872,8.07,2021-10-12,Paris,FR
-108.728,35.500,18.64,2022-08-05,Gallup,US
2.342,48.848,10.94,2021-10-02,Paris,FR
9.207,45.485,11.09,2021-10-23,Milan,IT
2.325,48.855,10.49,2021-10-02,Paris,FR
-0.152,51.507,14.36,2022-09-22,London,GB
2.297,48.869,6.84,2021-10-21,Paris,FR
9.176,45.482,14.79,2022-09-19,Milan,IT
2.326,48.820,10.54,2021-10-02,Paris,FR
-0.223,51.573,15.53,2022-08-06,London,GB
-0.159,51.519,11.97,2021-10-15,London,GB
-0.028,51.507,14.18,2022-09-22,London,GB
-0.149,51.506,12.37,2021-10-15,London,GB
-96.612,33.509,21.42,2021-10-23,Howe,US
-0.118,51.517,15.64,2022-08-06,London,GB
-0.142,51.508,8.20,2021-10-09,London,GB
2.336,48.874,17.39,2022-09-28,Paris,FR
2.321,48.870,10.65,2021-10-30,Paris,FR
2.166,41.390,16.61,2021-10-27,Barcelona,ES
2.356,48.852,17.46,2022-08-13,Paris,FR
-0.159,51.515,13.90,2022-09-02,London,GB
2.328,48.844,17.64,2022-08-17,Paris,FR
2.324,48.871,7.28,2021-10-21,Paris,FR
2.161,41.396,17.24,2021-10-27,Barcelona,ES
-0.070,51.546,17.20,2022-08-24,London,GB
-0.157,51.514,13.90,2022-09-22,London,GB
2.279,48.833,6.93,2021-10-22,Paris,FR
2.337,48.871,18.24,2022-08-17,Paris,FR
-0.140,51.506,11.78,2021-10-15,London,GB
9.204,45.486,22.08,2022-08-13,Milan,IT
2.357,48.833,17.94,2022-08-13,Paris,FR
2.303,48.840,17.64,2022-08-13,Paris,FR
-0.166,51.519,16.94,2022-08-24,Paddington,GB
-0.150,51.517,15.41,2022-08-06,London,GB
9.204,45.486,12.80,2021-10-15,Milan,IT
2.342,48.853,8.95,2021-10-08,Paris,FR
-0.160,51.516,13.73,2022-09-02,London,GB
2.278,48.852,18.98,2022-08-14,Paris,FR
9.207,45.485,25.61,2022-08-16,Milan,IT
2.366,48.864,8.56,2021-10-08,Paris,FR
-0.184,51.513,15.11,2022-08-06,London,GB
2.330,48.865,9.09,2021-10-08,Paris,FR
-0.128,51.529,8.05,2021-10-09,London,GB
2.330,48.842,17.50,2022-08-13,Paris,FR
2.332,48.857,8.28,2021-10-08,Paris,FR
2.253,48.845,9.12,2021-10-08,Boulogne Billancourt,FR
-0.119,51.511,13.76,2022-09-02,London,GB
-0.125,51.520,10.02,2022-09-18,London,GB
2.350,48.862,18.51,2022-09-28,Paris,FR
-90.412,34.819,20.08,2021-10-27,Robinsonville,US
2.338,48.851,8.62,2021-10-08,Paris,FR
2.347,48.860,19.29,2022-08-14,Paris,FR
-0.217,51.583,14.12,2022-09-22,London,GB
2.346,48.853,6.71,2021-10-22,Paris,FR
-0.174,51.515,14.24,2022-09-22,Paddington,GB
-0.100,51.513,10.82,2022-09-18,London,GB
2.323,48.838,19.76,2022-08-14,Paris,FR
9.195,45.479,12.34,2021-10-15,Milan,IT
-0.164,51.516,13.84,2022-09-22,London,GB
-0.183,51.494,14.59,2022-08-05,London,GB
-0.131,51.521,8.65,2021-10-09,London,GB
2.322,48.874,16.77,2022-09-03,Paris,FR
